operator;reference;license;rfc_date;raster;dl_normal;ul_normal;dl_max;ul_max
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47220;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47221;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47222;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47223;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47224;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47225;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47226;120000000;19800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47227;132000000;22200000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47228;144000000;23400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47229;147000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47230;153000000;24600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47231;180000000;26400000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47232;147000000;24000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47233;150000000;24000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47234;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47235;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47236;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47237;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47238;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47239;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47240;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47241;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47242;135000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47243;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47244;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27189E47245;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47210;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47211;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47212;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47213;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47214;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47215;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47216;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47217;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47218;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47219;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47220;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47221;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47222;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47223;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47224;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47225;132000000;22200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47226;90000000;15000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47227;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47228;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47229;159000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47230;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47231;144000000;23400000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47232;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47233;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47234;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47235;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47236;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47237;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47238;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47239;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47240;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47241;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47242;126000000;21000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47243;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47244;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47245;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27190E47246;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47208;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47209;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47211;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47212;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47213;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47214;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47215;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47217;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47218;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47219;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47220;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47221;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47222;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47223;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47224;126000000;21000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47225;138000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47226;153000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47227;138000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47228;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47229;147000000;24000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47230;147000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47231;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47233;147000000;24000000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47234;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47235;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47236;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47237;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47238;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47239;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47240;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47241;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47242;126000000;21000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47243;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47244;60000000;10200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47245;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27191E47246;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47202;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47203;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47207;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47208;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47209;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47210;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47211;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47212;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47213;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47214;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47215;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47216;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47217;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47218;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47219;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47220;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47221;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47222;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47223;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47224;123000000;20400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47225;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47226;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47227;135000000;22800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47228;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47229;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47230;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47231;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47232;105000000;17400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47234;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47235;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47236;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47237;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47238;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47239;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47240;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47241;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47242;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47243;135000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47244;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47245;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27192E47246;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47202;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47203;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47204;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47207;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47208;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47209;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47210;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47211;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47212;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47213;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47215;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47218;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47219;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47220;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47221;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47222;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47223;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47224;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47225;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47226;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47227;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47228;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47229;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47230;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47231;132000000;22200000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47232;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47233;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47234;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47235;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47236;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47237;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47238;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47240;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47241;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47242;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47243;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47244;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27193E47245;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47203;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47204;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47205;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47206;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47207;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47208;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47211;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47212;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47213;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47214;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47216;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47218;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47220;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47221;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47223;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47224;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47225;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47226;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47227;123000000;20400000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47228;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47229;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47230;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47231;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47232;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47233;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47234;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47235;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47236;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47237;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47238;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47241;60000000;10200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47242;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47243;72000000;12000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47244;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47245;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47246;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47257;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27194E47258;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47201;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47202;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47203;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47204;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47205;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47211;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47212;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47213;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47214;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47215;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47216;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47217;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47218;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47219;24000000;4200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47220;36000000;6000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47221;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47222;48000000;7800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47223;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47224;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47225;72000000;12000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47226;120000000;19800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47227;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47228;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47229;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47230;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47231;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47232;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47233;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47234;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47235;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47236;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47237;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47238;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47239;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47240;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47241;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47242;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47243;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27195E47244;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47203;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47204;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47205;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47209;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47210;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47211;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47212;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47213;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47214;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47217;24000000;4200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47218;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47219;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN27196E47220;48000000;7800000;230000000;38000000
